Rank,Coin Name,Symbol,Price,1h,24h,7d,30d,24h Volume,Circulating Supply,Total Supply,Market Cap,volatility_1h_30d,volume_to_marketcap,circulating_to_total_supply,momentum_diff_7d_30d
144.0,APENFT,NFT,0.23901690047049992,-0.3,-0.4,-2.7,-5.3,6821827.0,990105682877398.0,250000000.0,305485532.0,-5.0,0.02233109684552917,3960422.731509592,2.5999999999999996
145.0,Helium,HNT,1.1314021114911006,1.1,3.1,2.0,43.1,1729019.0,143934821.0,223000000.0,302380380.0,42.0,0.005718026414279921,0.6454476278026906,-41.1
146.0,Basic Attention,BAT,0.18232155679395462,0.7,-4.7,-11.3,4.0,46516507.0,1490413701.0,1500000000.0,300902174.0,3.3,0.15459013267215543,0.993609134,-15.3
147.0,Worldcoin,WLD,1.275362800412609,2.7,7.7,11.3,70.5,195902550.0,116419383.0,10000000000.0,300460340.0,67.8,0.6520080154339172,0.0116419383,-59.2
148.0,MX,MX,1.358409157630355,0.4,-0.9,-0.5,8.3,3099709.0,100631536.0,432000000.0,290921348.0,7.9,0.010654800760788445,0.23294337037037038,-8.8
149.0,Convex Finance,CVX,1.5107219394949427,0.3,-2.3,-6.1,32.3,7360740.0,81990704.0,99200000.0,289188709.0,31.999999999999996,0.025453068432211855,0.8265191935483871,-38.4
150.0,Beldex,BDX,0.04879016416943201,-0.6,-3.5,4.9,57.4,2697484.0,5911883992.0,9920000000.0,285353693.0,58.0,0.009453124547436643,0.5959560475806451,-52.5
151.0,SKALE,SKL,0.058268908123975775,-1.0,7.9,91.4,155.5,189183585.0,5001811004.0,5180000000.0,284224078.0,156.5,0.6656142095040941,0.9656005799227799,-64.1
152.0,Bitcoin Gold,BTG,2.818995095053937,-0.3,-2.8,-3.9,8.8,3412873.0,17513924.0,21000000.0,275864225.0,9.100000000000001,0.01237156793346437,0.8339963809523809,-12.700000000000001
153.0,ARK,ARK,0.9360933591703348,-0.6,-3.0,-5.1,252.0,83527438.0,177080512.0,250000000.0,274980204.0,252.6,0.3037580043398324,0.708322048,-257.1
154.0,CorgiAI,CORGIAI,0.1466943791508035,-1.2,-0.6,-6.6,1278.0,1336519.0,277312793789.0,373000000000.0,271721792.0,1279.2,0.00491870376005764,0.7434659350911528,-1284.6
155.0,Mask Network,MASK,1.4539530095937054,0.0,-4.8,-5.4,21.3,116522963.0,82112500.0,100000000.0,269076649.0,21.3,0.43304747339855565,0.821125,-26.700000000000003
156.0,SafePal,SFP,0.49469624183610705,0.0,-4.4,-4.8,0.0,9425285.0,420833333.0,500000000.0,268693602.0,0.0,0.03507818917102462,0.841666666,-4.8
157.0,JUST,JST,0.0295588022415444,0.0,-4.0,-9.4,18.3,46697586.0,8902080000.0,9900000000.0,267779250.0,18.3,0.17438836653698897,0.8992,-27.700000000000003
158.0,Theta Fuel,TFUEL,0.039220713153281295,0.6,-5.9,-6.9,17.9,3023182.0,6356158193.0,6360000000.0,263645121.0,17.299999999999997,0.011466861167516162,0.9993959422955975,-24.799999999999997
159.0,yearn.finance,YFI,8.59919262959722,0.0,-2.0,-28.0,40.9,94564990.0,33231.0,36700.0,263249291.0,40.9,0.35922220204574073,0.9054768392370572,-68.9
160.0,Enjin Coin,ENJ,0.23111172096338664,0.1,-2.7,-6.0,18.4,21236788.0,1000000000.0,1000000000.0,261781224.0,18.299999999999997,0.08112418329895195,1.0,-24.4
161.0,Holo,HOT,0.3045391895182038,0.2,-3.8,-8.0,20.1,13637575.0,177619433541.0,178000000000.0,260045999.0,19.900000000000002,0.052442933375029546,0.9978619861853932,-28.1
162.0,Celo,CELO,0.4054651081081644,0.5,-2.9,-9.0,13.6,17258060.0,518357311.0,1000000000.0,259996224.0,13.1,0.06637811786066554,0.518357311,-22.6
163.0,OKT Chain,OKT,2.711377991194885,0.3,3.6,5.3,25.7,3539810.0,17847480.0,17800000.0,250727962.0,25.4,0.014118130150956198,1.002667415730337,-20.4
164.0,Loopring,LRC,0.18232155679395462,0.0,-6.0,-14.5,15.3,27732526.0,1245991469.0,1370000000.0,250586765.0,15.3,0.11067035403884957,0.9094828240875913,-29.8
165.0,Fasttoken,FTN,0.7929925155296614,0.1,-0.5,-0.3,9.7,23076336.0,203631292.0,880000000.0,246576328.0,9.6,0.09358698860987175,0.23139919545454546,-10.0
166.0,Lido Staked SOL,STSOL,4.155439661581911,0.9,-1.0,-11.4,89.3,3112861.0,3900412.0,3900000.0,244698790.0,88.39999999999999,0.012721194902516681,1.000105641025641,-100.7
167.0,JasmyCoin,JASMY,0.12221763272424921,-0.5,-4.3,-3.9,53.9,41879744.0,48419999999.0,50000000000.0,240944245.0,54.4,0.1738150832363728,0.96839999998,-57.8
168.0,Ankr Network,ANKR,0.019802627296179712,-0.7,-5.4,-7.4,12.5,24203867.0,10000000000.0,10000000000.0,239631758.0,13.2,0.10100442112518325,1.0,-19.9
169.0,Chia,XCH,3.3043193066856684,0.0,0.8,-3.5,13.3,18151230.0,9111290.0,30100000.0,238989456.0,13.3,0.07594991973202365,0.30270066445182725,-16.8
170.0,Golem,GLM,0.20701416938432615,-0.3,-3.8,-17.6,12.4,7515162.0,1000000000.0,1000000000.0,234464388.0,12.700000000000001,0.032052466748169875,1.0,-30.0
171.0,ICON,ICX,0.2151113796169455,-0.1,-7.9,-13.7,23.4,5642526.0,972705137.0,986000000.0,232582348.0,23.5,0.024260336386319394,0.9865163661257607,-37.099999999999994
172.0,Siacoin,SC,0.037295784743696894,-1.9,-3.0,4.1,44.0,13131723.0,51477015000.0,250000000.0,231275248.0,45.9,0.056779629958498626,205.90806,-39.9
173.0,Tellor Tributes,TRB,4.532814523795951,1.6,2.7,5.5,7.6,36643736.0,2512060.0,2560000.0,231131361.0,6.0,0.15854073562955395,0.9812734375,-2.0999999999999996
174.0,Escoin,ELG,0.7030975114131134,0.0,0.3,0.9,-17.4,492564.0,0.0,250000000.0,230657457.0,-17.4,0.0021354783253333103,0.0,18.299999999999997
175.0,Decred,DCR,2.72785282839839,0.4,-4.2,-3.0,16.5,1442556.0,15657542.0,21000000.0,224102764.0,16.1,0.006437029040837711,0.7455972380952381,-19.5
176.0,Ronin,RON,0.598836501088704,0.4,-0.6,2.6,92.3,4388534.0,271008046.0,1000000000.0,220915813.0,91.89999999999999,0.01986518728743062,0.271008046,-89.7
177.0,Echelon Prime,PRIME,2.138889000323256,0.6,9.0,16.1,117.3,8629831.0,28703507.0,111000000.0,214900193.0,116.7,0.040157390645060985,0.25859015315315315,-101.19999999999999
178.0,DeFiChain,DFI,0.22314355131420976,0.0,-1.4,-10.0,-8.0,4357712.0,831691686.0,1200000000.0,211350854.0,-8.0,0.020618378953888683,0.693076405,-2.0
179.0,Ethereum Name Service,ENS,2.2159372862683733,0.7,-3.1,-6.8,11.8,29030115.0,25783233.0,100000000.0,210737580.0,11.100000000000001,0.13775480861078504,0.25783233,-18.6
180.0,aelf,ELF,0.3784364357202451,0.1,-4.9,1.3,29.4,13393136.0,461329999.0,880000000.0,210325146.0,29.299999999999997,0.06367824416011579,0.5242386352272728,-28.099999999999998
181.0,IoTeX,IOTX,0.019802627296179712,0.9,-5.7,-10.9,15.7,11358900.0,9442543017.0,9500000000.0,209680573.0,14.799999999999999,0.05417240060670761,0.9939518965263158,-26.6
182.0,Kusama,KSM,3.18924101973851,0.7,-1.7,-7.7,29.6,16146518.0,8980098.0,10000000.0,209011232.0,28.900000000000002,0.07725191534204248,0.8980098,-37.300000000000004
183.0,Liquity USD,LUSD,0.688134638736401,0.0,-0.3,-0.2,-0.2,16191977.0,210657676.0,211000000.0,208972664.0,-0.2,0.07748370858688006,0.9983776113744076,0.0
184.0,Aragon,ANT,1.8180767775454285,0.8,1.7,0.3,4.7,16135948.0,40039312.0,43200000.0,206956294.0,3.9000000000000004,0.07796790176383812,0.9268359259259259,-4.4
185.0,Audius,AUDIO,0.16551443847757338,0.4,-3.7,-11.0,20.1,12393576.0,1167950954.0,1200000000.0,206827020.0,19.700000000000003,0.05992242212840469,0.9732924616666667,-31.1
186.0,Sushi,SUSHI,0.7227059828014898,1.0,1.4,4.7,84.3,114268616.0,192789256.0,250000000.0,204063773.0,83.3,0.5599652222445186,0.771157024,-79.6
187.0,WAX,WAXP,0.058268908123975775,0.5,-4.1,-5.9,20.7,6744387.0,3370750857.0,3770000000.0,203888921.0,20.2,0.033078732120025295,0.8940983705570292,-26.6
188.0,SwissBorg,BORG,0.1906203596086497,0.5,-1.4,-2.1,3.5,720191.0,984654858.0,985000000.0,203247409.0,3.0,0.0035434203247333893,0.9996496020304568,-5.6
189.0,Waves,WAVES,1.1085626195212777,0.3,-3.1,-15.3,28.9,54488248.0,100000000.0,100000000.0,202570656.0,28.599999999999998,0.2689839144323055,1.0,-44.2
190.0,Ocean Protocol,OCEAN,0.3784364357202451,0.9,-2.1,11.3,54.1,77073401.0,434026837.0,1410000000.0,198930161.0,53.2,0.3874394944062806,0.3078204517730496,-42.8
191.0,FINSCHIA,FNSA,3.333275365176697,0.5,-2.6,-5.0,31.2,428058.0,7364293.0,7360000.0,198651625.0,30.7,0.002154817510302269,1.0005832880434782,-36.2
192.0,Ravencoin,RVN,0.019802627296179712,-0.1,-4.1,-9.7,12.4,11581067.0,11907968089.0,11900000000.0,198107637.0,12.5,0.05845845811587768,1.0006695873109244,-22.1
193.0,Memecoin,MEME,0.0295588022415444,0.9,-2.2,-34.6,14.1,169942506.0,7551850989.0,69000000000.0,195071994.0,13.2,0.8711783917070125,0.1094471157826087,-48.7
194.0,SXP,SXP,0.2851789422336624,0.4,-6.3,-8.4,16.1,17142564.0,585067686.0,585000000.0,191985775.0,15.700000000000001,0.08929080292537299,1.0001157025641025,-24.5
195.0,Livepeer,LPT,1.9933388426264242,0.4,-6.3,-13.8,8.7,33602693.0,29764387.0,29800000.0,188607213.0,8.299999999999999,0.17816229011347515,0.998804932885906,-22.5
196.0,Moonbeam,GLMR,0.2151113796169455,0.1,-5.1,-7.0,35.4,11203206.0,789026772.0,1090000000.0,188541511.0,35.3,0.059420368175579115,0.7238777724770642,-42.4
197.0,Telcoin,TEL,0.1362776182925478,1.3,-0.6,5.9,103.3,1644898.0,72466058901.0,100000000000.0,187298939.0,102.0,0.008782206716077554,0.72466058901,-97.39999999999999
198.0,Band Protocol,BAND,0.8628899551470399,0.3,-5.9,-9.2,3.1,12628249.0,136197694.0,141000000.0,186989684.0,2.8000000000000003,0.06753446890685157,0.9659410921985816,-12.299999999999999
199.0,DeXe,DEXE,1.4516138272405332,1.1,-1.1,-7.1,53.3,2323914.0,57101604.0,96500000.0,186569299.0,52.199999999999996,0.012456036510058388,0.5917264663212435,-60.4
200.0,Olympus,OHM,2.517696472610991,-0.1,-0.1,0.4,-2.4,183117.0,16365246.0,26800000.0,186476204.0,-2.3,0.0009819858838396346,0.6106435074626866,2.8
201.0,Ontology,ONT,0.1906203596086497,0.0,-4.8,-9.4,13.8,7812163.0,896397857.0,1000000000.0,184624659.0,13.8,0.042313757232179915,0.896397857,-23.200000000000003
202.0,Bonk,BONK,0.23901690047049992,1.7,16.4,62.8,1320.0,85916890.0,42974933572261.0,250000000.0,184591575.0,1318.3,0.4654431817920184,171899.734289044,-1257.2
203.0,DAO Maker,DAO,0.6312717768418579,-0.7,-2.0,6.1,63.7,2240168.0,207532000.0,278000000.0,182156175.0,64.4,0.012298062363244069,0.7465179856115108,-57.6
204.0,Centrifuge,CFG,0.4054651081081644,-1.0,2.9,-6.8,54.5,1202470.0,360263043.0,447000000.0,181160270.0,55.5,0.0066376032669856365,0.8059575906040268,-61.3
205.0,Wrapped Centrifuge,WCFG,0.4054651081081644,-1.4,2.6,-7.4,54.2,591217.0,360263043.0,250000000.0,181072705.0,55.6,0.003265080730969364,1.441052172,-61.6
206.0,tomiNet,TOMI,1.1118575154181303,0.2,-3.6,-11.5,-13.1,30070435.0,85951707.0,121000000.0,175567288.0,-13.299999999999999,0.17127584154515163,0.7103446859504132,1.5999999999999996
207.0,Biconomy,BICO,0.22314355131420976,0.6,-6.2,-14.5,18.7,7631716.0,701391763.0,1000000000.0,175352140.0,18.099999999999998,0.04352222904151612,0.701391763,-33.2
208.0,GameAI,GAT,0.6312717768418579,1.9,0.6,11.7,4.1,18389301.0,200000001.0,1000000000.0,175137847.0,2.1999999999999997,0.10499901257778965,0.200000001,7.6
209.0,ECOMI,OMI,0.3045391895182038,1.3,6.6,-1.7,-22.9,949073.0,271155252708.0,311000000000.0,174568824.0,-24.2,0.00543666949374649,0.8718818415048232,21.2
210.0,sETH2,SETH2,7.607595014353185,0.6,1.7,0.9,20.8,36596.0,86381.0,86400.0,173835150.0,20.2,0.0002105212898542096,0.9997800925925926,-19.900000000000002
211.0,EthereumPoW,ETHW,0.9400072584914712,0.4,0.5,-2.8,22.1,5522443.0,107818943.0,108000000.0,168504342.0,21.700000000000003,0.03277329791299977,0.9983235462962963,-24.900000000000002
212.0,Magic,MAGIC,0.5247285289349821,2.3,2.9,7.5,42.8,99188036.0,241929766.0,340000000.0,167859487.0,40.5,0.5908991965404969,0.7115581352941176,-35.3
213.0,Baby Doge Coin,BABYDOGE,0.2374408560150342,-2.2,-5.6,-10.7,-1.7,1870288.0,1859992462675871.5,250000000.0,167536593.0,0.5000000000000002,0.011163459674746997,7439969.850703486,-9.0
214.0,Alchemix USD,ALUSD,0.688134638736401,0.2,0.4,0.4,0.2,2494799.0,167672845.0,168000000.0,166904250.0,0.0,0.01494748635819639,0.9980526488095238,0.2
215.0,Polymesh,POLYX,0.173953307123438,0.7,-5.1,-9.2,9.3,14292372.0,878709031.0,879000000.0,166411884.0,8.600000000000001,0.0858855248583088,0.9996689772468714,-18.5
216.0,Polymath,POLY,0.173953307123438,3.4,-10.8,-28.2,0.6,2235168.0,898550830.0,1000000000.0,166306659.0,-2.8,0.013440039102703638,0.89855083,-28.8
217.0,Prisma mkUSD,MKUSD,0.688134638736401,0.0,-0.1,-0.5,-0.2,5310596.0,167504005.0,167000000.0,166046484.0,-0.2,0.03198258627385329,1.003017994011976,-0.3
218.0,Ribbon Finance,RBN,0.18232155679395462,0.0,-4.2,11.3,16.5,830191.0,835683231.0,1000000000.0,165959207.0,16.5,0.005002379892065886,0.835683231,-5.199999999999999
219.0,CANTO,CANTO,0.2546422183735807,0.2,6.4,17.3,1.6,10691840.0,551216876.0,1000000000.0,160927730.0,1.4000000000000001,0.06643876726528113,0.551216876,15.700000000000001
220.0,IOST,IOST,0.009950330853168083,0.2,-3.1,-6.7,12.0,6696929.0,18708894189.0,18700000000.0,160614486.0,11.8,0.041695672456343695,1.0004756250802138,-18.7
221.0,Balancer,BAL,1.5195132049061133,0.3,-0.8,-9.6,13.0,11478573.0,44273080.0,60200000.0,158577400.0,12.7,0.07238467146011979,0.7354332225913621,-22.6
222.0,PayPal USD,PYUSD,0.6931471805599453,0.0,-0.3,0.0,-0.3,5807767.0,157956966.0,158000000.0,157679587.0,-0.3,0.03683271316533826,0.9997276329113924,0.3
223.0,Status,SNT,0.039220713153281295,0.1,-3.1,-10.4,47.2,4373033.0,3960483788.0,6800000000.0,156286637.0,47.1,0.027980850339751055,0.5824240864705882,-57.6
224.0,crvUSD,CRVUSD,0.688134638736401,0.0,-0.2,-0.4,-0.7,36560353.0,157225419.0,157000000.0,156006137.0,-0.7,0.23435201783119597,1.0014357898089172,0.29999999999999993
225.0,cDAI,CDAI,0.019802627296179712,-0.1,-0.4,-0.1,0.0,4959.0,6938854230.0,6940000000.0,155891640.0,0.1,3.1810557641192305e-05,0.9998349034582132,-0.1
226.0,Bone ShibaSwap,BONE,0.4824261492442927,0.2,-1.4,-6.3,-17.2,7526463.0,249917970.0,250000000.0,155107348.0,-17.4,0.04852421949732517,0.99967188,10.899999999999999
227.0,Harmony,ONE,0.009950330853168083,0.5,-5.7,-11.1,27.5,15857039.0,12305426115.0,13200000000.0,154829936.0,27.0,0.10241584676493053,0.9322292511363637,-38.6
228.0,Gemini Dollar,GUSD,0.6931471805599453,0.1,-1.3,-0.4,-0.3,832262.0,151664494.0,152000000.0,151061502.0,-0.4,0.005509424896357776,0.9977927236842106,-0.10000000000000003
229.0,BENQI Liquid Staked AVAX,SAVAX,3.1454445467823176,-0.1,-6.5,2.9,101.3,736484.0,6733260.0,6730000.0,150858008.0,101.39999999999999,0.004881968214773193,1.0004843982169391,-98.39999999999999
230.0,Ultima,ULTIMA,8.59919262959722,-0.9,-6.4,-11.2,-19.9,8150151.0,14083.0,100000.0,150050783.0,-19.0,0.05431595115368375,0.14083,8.7
231.0,Vulcan Forged,PYR,1.9837562915454279,0.8,1.5,-7.3,100.8,14682494.0,23897700.0,50000000.0,149952676.0,100.0,0.09791418460581523,0.477954,-108.1
232.0,Kadena,KDA,0.46373401623214017,0.8,-1.8,-5.9,30.9,5555829.0,254391906.0,1000000000.0,149072705.0,30.099999999999998,0.037269257306359334,0.254391906,-36.8
233.0,cUSDC,CUSDC,0.019802627296179712,0.1,0.2,0.3,0.4,2.61,6401309257.0,6400000000.0,148317735.0,0.30000000000000004,1.759735610849235e-08,1.00020457140625,-0.10000000000000003
234.0,OriginTrail,TRAC,0.3293037471426004,2.2,10.0,42.6,59.1,2385221.0,382798499.0,500000000.0,147708550.0,56.9,0.016148157977314108,0.765596998,-16.5
235.0,Wrapped Beacon ETH,WBETH,7.635096135212061,0.3,1.7,0.8,20.7,15016672.0,70938.0,70900.0,146739074.0,20.4,0.10233587817243552,1.0005359661495064,-19.9
236.0,Lisk,LSK,0.6931471805599453,0.4,-7.0,-11.2,9.1,3684187.0,144818773.0,250000000.0,144528188.0,8.7,0.02549113118335089,0.579275092,-20.299999999999997
237.0,Stratis,STRAX,0.6523251860396903,-0.5,-1.5,-8.8,49.7,12622398.0,155531483.0,250000000.0,142904773.0,50.2,0.0883273366943454,0.622125932,-58.5
238.0,BTSE Token,BTSE,0.6312717768418579,0.0,-12.2,-12.2,-15.8,13646.0,162061501.0,200000000.0,142359295.0,-15.8,9.585605211096332e-05,0.810307505,3.6000000000000014
239.0,Nexus Mutual,NXM,3.0828269804049246,0.2,3.8,-63.6,-56.7,17878.0,6752544.0,6750000.0,140558432.0,-56.900000000000006,0.00012719265394195632,1.0003768888888889,-6.899999999999999
240.0,inSure DeFi,SURE,0.009950330853168083,1.4,-2.4,11.5,69.2,438091.0,26482693217.0,88000000000.0,138424432.0,67.8,0.0031648387041963806,0.30093969564772727,-57.7
241.0,Amp,AMP,0.1362776182925478,-0.3,1.9,21.6,67.5,13964879.0,56127938240.0,99400000000.0,138359592.0,67.8,0.10093177349063012,0.5646673867203219,-45.9
242.0,Viction,VIC,0.8878912573524571,-0.4,1.9,12.7,-2.6,354279.0,97333840.0,100000000.0,138331233.0,-2.2,0.0025610918974458934,0.9733384,15.299999999999999
243.0,Horizen,ZEN,2.3570732782781154,0.5,-5.9,-14.2,16.9,17706610.0,14368263.0,14400000.0,137389547.0,16.4,0.12887887315037147,0.9977960416666667,-31.099999999999998
244.0,Bitcoin Avalanche Bridged (BTC.b),BTC.B,8.59919262959722,0.2,-3.4,0.6,18.0,14795734.0,3733.0,3730.0,136184279.0,17.8,0.10864494865813402,1.000804289544236,-17.4
245.0,VVS Finance,VVS,0.23901690047049992,-1.1,0.9,-6.6,61.5,2358227.0,40349606224412.0,250000000.0,135761211.0,62.6,0.01737040339158436,161398.424897648,-68.1
246.0,Flux,FLUX,0.33647223662121295,0.6,-1.8,-4.0,19.6,11894604.0,337877096.0,440000000.0,135070914.0,19.0,0.08806191982975699,0.7679024909090909,-23.6
247.0,STASIS EURO,EURS,0.7323678937132266,-0.6,-0.7,0.2,2.2,2375581.0,124125940.0,124000000.0,134777380.0,2.8000000000000003,0.017625962160712726,1.0010156451612904,-2.0
248.0,Orbs,ORBS,0.039220713153281295,0.6,-2.7,-13.7,-9.0,7594847.0,3217486459.0,10000000000.0,133108128.0,-9.6,0.05705772528030745,0.3217486459,-4.699999999999999
249.0,BORA,BORA,0.12221763272424921,0.1,-5.0,-9.8,10.4,287338.0,993750000.0,1210000000.0,132252254.0,10.3,0.00217265106120611,0.8212809917355371,-20.200000000000003
250.0,Tribe,TRIBE,0.2546422183735807,-0.6,-0.2,-6.9,14.6,121861.0,455015531.0,1000000000.0,130731151.0,15.2,0.0009321496756346925,0.455015531,-21.5
251.0,API3,API3,0.8458682675776092,0.3,-4.8,-11.2,22.8,9551711.0,97192405.0,126000000.0,129133174.0,22.5,0.07396791005849511,0.7713682936507936,-34.0
252.0,UMA,UMA,0.9932517730102834,0.1,-3.8,-6.6,23.4,7081034.0,74422743.0,116000000.0,126818479.0,23.299999999999997,0.05583597954995186,0.6415753706896552,-30.0
253.0,Pundi X,PUNDIX,0.3987761199573678,-2.4,-1.5,-5.9,22.2,11670163.0,258422692.0,258000000.0,126590773.0,24.599999999999998,0.09218810126074513,1.0016383410852714,-28.1
254.0,Liquity,LQTY,0.8501509293696101,0.6,-2.3,-8.2,-11.6,27507188.0,94398007.0,100000000.0,126547229.0,-12.2,0.21736697213654516,0.94398007,3.4000000000000004
255.0,STP,STPT,0.058268908123975775,0.0,-5.3,-3.7,10.3,6785349.0,1942420283.0,1940000000.0,125474483.0,10.3,0.05407752108450608,1.001247568556701,-14.0
256.0,JOE,JOE,0.31481073984003355,-0.2,1.5,-15.4,55.8,15357862.0,341459396.0,500000000.0,125234023.0,56.0,0.12263330389058891,0.682918792,-71.2
257.0,Hive,HIVE,0.29266961396282,0.7,-3.3,-8.3,3.7,1283437.0,371261454.0,250000000.0,124680874.0,3.0,0.01029377609271491,1.485045816,-12.0
258.0,Gains Network,GNS,1.541159071680806,-0.1,-2.5,-10.5,2.1,7403194.0,33758852.0,33800000.0,123772209.0,2.2,0.059813055449305264,0.9987826035502959,-12.6
259.0,SSV Network,SSV,2.9156062290747062,1.0,1.5,-5.6,37.9,20515085.0,7085673.0,11100000.0,123731884.0,36.9,0.16580273682731608,0.6383489189189189,-43.5
260.0,Energy Web,EWT,1.2669476034873244,-0.5,7.1,10.4,49.5,2357684.0,48267290.0,69000000.0,123279631.0,50.0,0.019124684109413013,0.6995259420289855,-39.1
261.0,DigiByte,DGB,0.009950330853168083,-0.6,-5.7,-12.2,9.6,4782158.0,16649619571.0,21000000000.0,121840677.0,10.2,0.039249273048605926,0.7928390271904762,-21.799999999999997
262.0,Galxe,GAL,0.8153648132841945,0.4,-4.2,-12.9,7.8,13584258.0,95097997.0,200000000.0,120179817.0,7.3999999999999995,0.11303277321515642,0.475489985,-20.7
263.0,Open Campus,EDU,0.44468582126144574,0.2,-8.5,-6.7,34.9,15624072.0,208593750.0,1000000000.0,117299078.0,34.699999999999996,0.133198591722946,0.20859375,-41.6
264.0,Reserve Rights,RSR,0.12044615307586716,1.1,-4.2,-9.9,26.0,12964566.0,50600000000.0,100000000000.0,116746078.0,24.9,0.11104926368490083,0.506,-35.9
265.0,TerraClassicUSD,USTC,0.009950330853168083,-0.1,-0.6,-6.6,14.5,8317300.0,8980996763.0,9790000000.0,116148657.0,14.6,0.0716090931641164,0.9173643271705822,-21.1
266.0,eUSD,EUSD,0.6931471805599453,0.4,-1.6,-0.2,-1.0,53423.0,116465109.0,116000000.0,115979611.0,-1.4,0.00046062406606968187,1.0040095603448276,0.8
267.0,Bitkub Coin,KUB,0.8285518175661483,0.2,-2.7,-3.5,34.8,390558.0,88850000.0,110000000.0,115002897.0,34.599999999999994,0.0033960709702817314,0.8077272727272727,-38.3
268.0,Autonolas,OLAS,1.235471471385307,3.1,29.6,93.7,143.5,3806476.0,47055302.0,536000000.0,114018453.0,140.4,0.033384736416306224,0.08778974253731343,-49.8
269.0,Power Ledger,POWR,0.23111172096338664,-2.3,-5.7,6.2,12.4,16928760.0,429712892.0,1000000000.0,113774978.0,14.7,0.1487915910649528,0.429712892,-6.2
270.0,Decentralized Social,DESO,2.4672517145492794,-1.1,4.1,-6.9,24.5,2195313.0,10532254.0,10800000.0,113307581.0,25.6,0.01937481129351795,0.9752087037037037,-31.4
271.0,Coin98,C98,0.16551443847757338,-0.2,-0.3,-0.4,19.1,20355459.0,631666653.0,1000000000.0,113284762.0,19.3,0.17968399845338423,0.631666653,-19.5
272.0,Blox,CDT,0.15700374880966475,4.2,5.0,8.4,8.0,148769.0,674579184.0,1000000000.0,112785090.0,3.8,0.0013190484664240636,0.674579184,0.40000000000000036
273.0,Seedify.fund,SFUND,1.0750024230289759,-0.4,6.1,28.6,207.1,9450341.0,58248607.0,100000000.0,112402660.0,207.5,0.08407577721025464,0.58248607,-178.5
274.0,Kyber Network Crystal,KNC,0.5538851132264376,-0.8,-2.7,-10.3,10.7,18035324.0,151290858.0,229000000.0,111633376.0,11.5,0.1615585288758086,0.660658768558952,-21.0
275.0,Constellation,DAG,0.039220713153281295,0.6,1.6,-4.1,29.9,663967.0,2934015746.0,3550000000.0,111586505.0,29.299999999999997,0.005950244610672231,0.8264833087323944,-34.0
276.0,Short-term T-Bill Token,STBT,0.688134638736401,0.0,-1.1,-1.9,14.1,43602.0,111511434.0,112000000.0,110856111.0,14.1,0.00039332067133403226,0.9956378035714286,-16.0
277.0,PlayDapp,PLA,0.18232155679395462,0.4,-3.4,-9.9,10.7,2670734.0,569265030.0,700000000.0,110986735.0,10.299999999999999,0.024063542368374023,0.8132357571428571,-20.6
278.0,Steem,STEEM,0.22314355131420976,0.4,-5.6,-10.7,14.9,7455073.0,449082200.0,250000000.0,110419068.0,14.5,0.06751617392749593,1.7963288,-25.6
279.0,Bluzelle,BLZ,0.23111172096338664,2.4,6.8,8.9,35.0,13616580.0,426454177.0,500000000.0,109272044.0,32.6,0.12461174424448397,0.852908354,-26.1
280.0,0x0.ai: AI Smart Contract,0X0,0.11332868530700317,3.4,7.0,6.3,34.8,1458348.0,891250000.0,891000000.0,108787347.0,31.4,0.013405492828131933,1.000280583613917,-28.499999999999996
281.0,dKargo,DKA,0.0295588022415444,-0.4,-2.6,-6.2,20.7,3448376.0,3152916667.0,5000000000.0,108294993.0,21.099999999999998,0.031842432456688004,0.6305833334,-26.9
